fname,train0/test1
e32d8a78.wav,0
e3306eb5.wav,0
e33328ed.wav,0
e334ed2d.wav,0
e338e85a.wav,0
e3423e0b.wav,0
e3488c48.wav,0
e3496042.wav,0
e3499812.wav,0
e34b7b46.wav,0
e3502f48.wav,0
e351c7c7.wav,0
e35c9a8a.wav,0
e3707760.wav,0
e3818090.wav,0
e38a54df.wav,0
e3984052.wav,0
e39f888d.wav,0
e3a31aa0.wav,0
e3a8785c.wav,0
e3b1eb3a.wav,0
e3b64ac4.wav,0
e3bf2bf9.wav,0
e3bf4182.wav,0
e3bf6148.wav,0
e3d2709c.wav,0
e3d9e1f9.wav,0
e3dc8406.wav,0
e3eff846.wav,0
e3f479f3.wav,0
e3f49d2d.wav,0
e405005f.wav,0
e40601e8.wav,0
e4090cfa.wav,0
e4213237.wav,0
e4247392.wav,0
e43f7db2.wav,0
e44b9afc.wav,0
e456c25e.wav,0
e45759ea.wav,0
e45a3fed.wav,0
e46a04c9.wav,0
e46f13a0.wav,0
e47a46fc.wav,0
e47fbf73.wav,0
e4890814.wav,0
e493b9b6.wav,0
e4958adc.wav,0
e4966885.wav,0
e49a13cd.wav,0
e49ba34d.wav,0
e49e942e.wav,0
e4a7689a.wav,0
e4ac98b7.wav,0
e4ad6fcb.wav,0
e4af6576.wav,0
e4b5417a.wav,0
e4c2644c.wav,0
e4c5d6e5.wav,0
e4d3dad6.wav,0
e4e66c41.wav,0
e4e83740.wav,0
e4ece500.wav,0
e4ee0c55.wav,0
e4f2abc5.wav,0
e4fac263.wav,0
e500d5fc.wav,0
e5083445.wav,0
e5091777.wav,0
e50d2535.wav,0
e50e4cf2.wav,0
e512a233.wav,0
e512b102.wav,0
e515db08.wav,0
e51e1770.wav,0
e53a4c5d.wav,0
e544d155.wav,0
e54a048a.wav,0
e54fbe33.wav,0
e5521c74.wav,0
e5578399.wav,0
e55c5160.wav,0
e5639c51.wav,0
e56fbcf3.wav,0
e58fdb36.wav,0
e59668cc.wav,0
e596d889.wav,0
e59c5fca.wav,0
e5a36c3c.wav,0
e5a53448.wav,0
e5b10b60.wav,0
e5c11a2e.wav,0
e5d6a115.wav,0
e5e0718b.wav,0
e5e1fa30.wav,0
e5e26b77.wav,0
e5e88639.wav,0
e5eaca98.wav,0
e5ef472e.wav,0
e5f9437c.wav,0
e5fb3705.wav,0
e5fced61.wav,0
e61bb5ac.wav,0
e61c41dc.wav,0
e6209d6d.wav,0
e6237f2d.wav,0
e62d770e.wav,0
e63098c2.wav,0
e6364d7d.wav,0
e6371181.wav,0
e6376b1e.wav,0
e6597186.wav,0
e65a827f.wav,0
e65d5fd1.wav,0
e65e1323.wav,0
e6660adc.wav,0
e66a1762.wav,0
e66c4b82.wav,0
e6718362.wav,0
e673349d.wav,0
e67a63c6.wav,0
e681f644.wav,0
e6860991.wav,0
e6886c22.wav,0
e6949d46.wav,0
e69abce6.wav,0
e6a15387.wav,0
e6a5c93f.wav,0
e6a72f99.wav,0
e6b9cdfc.wav,0
e6bb8673.wav,0
e6d2a47c.wav,0
e6e1392c.wav,0
e6f59785.wav,0
e700e426.wav,0
e702cea1.wav,0
e70382cf.wav,0
e70c41d4.wav,0
e70e5619.wav,0
e70f053a.wav,0
e70f7c7c.wav,0
e71a5c26.wav,0
e71cde85.wav,0
e7204691.wav,0
e72b777a.wav,0
e7320b5e.wav,0
e743f730.wav,0
e7451c4c.wav,0
e748539a.wav,0
e74ed033.wav,0
e74ef511.wav,0
e75be6d7.wav,0
e75c0ca8.wav,0
e75c2db8.wav,0
e75e0350.wav,0
e75e0bbc.wav,0
e760039f.wav,0
e7652e6c.wav,0
e76ddb8c.wav,0
e772d204.wav,0
e78b6283.wav,0
e791365d.wav,0
e79e8893.wav,0
e7a086ca.wav,0
e7ac44d0.wav,0
e7adefd3.wav,0
e7b016ef.wav,0
e7b0e650.wav,0
e7bbd7e7.wav,0
e7bf4291.wav,0
e7c0fbb1.wav,0
e7c26296.wav,0
e7c29db8.wav,0
e7c71b47.wav,0
e7c7704e.wav,0
e7cc98a2.wav,0
e7cd4355.wav,0
e7da5c3c.wav,0
e7faa8f2.wav,0
e8068353.wav,0
e818acb7.wav,0
e819052d.wav,0
e819e784.wav,0
e81a0e3d.wav,0
e81dd3c0.wav,0
e81f1ed4.wav,0
e820a056.wav,0
e8285da5.wav,0
e8358d8d.wav,0
e8453e75.wav,0
e84e08a8.wav,0
e85715ab.wav,0
e8582c7b.wav,0
e85d162f.wav,0
e8617ad4.wav,0
e86bee0a.wav,0
e86dbad2.wav,0
e87e8024.wav,0
e87f8984.wav,0
e8874873.wav,0
e887fb05.wav,0
e888546b.wav,0
e88d6949.wav,0
e8924446.wav,0
e8952741.wav,0
e897db78.wav,0
e898cffd.wav,0
e89ebeb9.wav,0
e8b24092.wav,0
e8b706e7.wav,0
e8cce8e8.wav,0
e8d640b3.wav,0
e8d6b248.wav,0
e8dee9ee.wav,0
e8e00924.wav,0
e8e45406.wav,0
e8ee43a1.wav,0
e8f7bfb0.wav,0
e8f862ba.wav,0
e8fa13d1.wav,0
e8fbaaf7.wav,0
e8fd7f2f.wav,0
e8fea86d.wav,0
e9042c36.wav,0
e9055021.wav,0
e907f461.wav,0
e908103d.wav,0
e90b8ebf.wav,0
e91e3928.wav,0
e92079c2.wav,0
e920cbbb.wav,0
e920e82c.wav,0
e921cd20.wav,0
e9299b89.wav,0
e92ba48d.wav,0
e92bf0fa.wav,0
e92eb9cf.wav,0
e9313222.wav,0
e93bd6e5.wav,0
e943becf.wav,0
e948c3bf.wav,0
e94c6d67.wav,0
e94eabd3.wav,0
e9566ccd.wav,0
e957a144.wav,0
e96f3298.wav,0
e9717322.wav,0
e97d9707.wav,0
e97e4eef.wav,0
e98202a8.wav,0
e991477f.wav,0
e9a0945b.wav,0
e9b3862c.wav,0
e9be7124.wav,0
e9bf7b16.wav,0
e9c42b56.wav,0
e9c76647.wav,0
e9cb8fb6.wav,0
e9d8e37d.wav,0
e9da730a.wav,0
e9dcaf61.wav,0
e9e046cd.wav,0
e9e38c4c.wav,0
e9f8566f.wav,0
ea08f43d.wav,0
ea0f8914.wav,0
ea168c74.wav,0
ea197625.wav,0
ea205019.wav,0
ea2c53b3.wav,0
ea31f6ba.wav,0
ea3b2c49.wav,0
ea43777d.wav,0
ea46b8e6.wav,0
ea4b6b5d.wav,0
ea4bb0ac.wav,0
ea4bd189.wav,0
ea4ce158.wav,0
ea5bd9ac.wav,0
ea5e007c.wav,0
ea5f371c.wav,0
ea6cb757.wav,0
ea6fc0e0.wav,0
ea806dcf.wav,0
ea8737d8.wav,0
ea8909a2.wav,0
ea907f35.wav,0
ea964ecc.wav,0
ea9fc5ca.wav,0
eaaa96c9.wav,0
eaae094b.wav,0
eace95fa.wav,0
ead10539.wav,0
ead3dd15.wav,0
ead4ea8c.wav,0
eae18f5e.wav,0
eaec18a5.wav,0
eaf93312.wav,0
eafcc771.wav,0
eafd1709.wav,0
eb0032b5.wav,0
eb0fae01.wav,0
eb116c95.wav,0
eb15d80b.wav,0
eb18f542.wav,0
eb27071b.wav,0
eb297ef6.wav,0
eb38de0a.wav,0
eb413f20.wav,0
eb43ec0f.wav,0
eb498bf2.wav,0
eb4e83d3.wav,0
eb4eb9c7.wav,0
eb4f21b9.wav,0
eb51e8e4.wav,0
eb520ad3.wav,0
eb521401.wav,0
eb946776.wav,0
eb9b58ae.wav,0
eb9f3b2d.wav,0
eb9f5d2d.wav,0
eba9349d.wav,0
ebae8810.wav,0
ebcbb32a.wav,0
ebcbdd41.wav,0
ebd3c782.wav,0
ebdcf349.wav,0
ebe57558.wav,0
ebe7524b.wav,0
ebe8356d.wav,0
ebf27ca9.wav,0
ebf9a82b.wav,0
ebfc03c3.wav,0
ec0611d3.wav,0
ec0942cf.wav,0
ec0c872c.wav,0
ec0f36da.wav,0
ec126d93.wav,0
ec193a31.wav,0
ec24aa8a.wav,0
ec2872e8.wav,0
ec37e4c4.wav,0
ec385bcd.wav,0
ec48ca73.wav,0
ec4c394c.wav,0
ec4e8b9b.wav,0
ec61f6ef.wav,0
ec647286.wav,0
ec693023.wav,0
ec6afeb6.wav,0
ec6bec74.wav,0
ec6c5ac7.wav,0
ec74b3b7.wav,0
ec76d436.wav,0
ec796198.wav,0
ec7a1265.wav,0
ec7c9d41.wav,0
ec7f8f29.wav,0
ec88f050.wav,0
ec89c299.wav,0
ec950e90.wav,0
ec954b73.wav,0
ec988f2f.wav,0
ec9b9b40.wav,0
ec9c1d17.wav,0
ec9c647a.wav,0
eca6ae5d.wav,0
ecb0fe34.wav,0
ecb12ae1.wav,0
ecb42569.wav,0
ecb6ac6f.wav,0
ecba0d5b.wav,0
ecbf2e5c.wav,0
ecc4f86e.wav,0
ecc5cde3.wav,0
eccca225.wav,0
ecdca691.wav,0
ecdcc71c.wav,0
ece62f3a.wav,0
ece7fb61.wav,0
ece8c018.wav,0
ecf8eff4.wav,0
ed028d75.wav,0
ed0b09f2.wav,0
ed0e89d8.wav,0
ed125cf8.wav,0
ed17e052.wav,0
ed1c2c4b.wav,0
ed1dcb6d.wav,0
ed274378.wav,0
ed2a698b.wav,0
ed2f12a1.wav,0
ed3bb289.wav,0
ed3e9e93.wav,0
ed560261.wav,0
ed5caa7c.wav,0
ed606640.wav,0
ed6377ba.wav,0
ed75d358.wav,0
ed7f0281.wav,0
ed84c059.wav,0
ed941e89.wav,0
ed94d3ad.wav,0
ed977683.wav,0
ed97defe.wav,0
ed984a25.wav,0
ed9b8736.wav,0
edae9f54.wav,0
edb6c686.wav,0
edd536a1.wav,0
edf36df4.wav,0
edf3fa19.wav,0
edfb16fa.wav,0
edfcb1ab.wav,0
ee1529d2.wav,0
ee16e702.wav,0
ee19d983.wav,0
ee1a6d8f.wav,0
ee289465.wav,0
ee29b154.wav,0
ee2bcf23.wav,0
ee2f9525.wav,0
ee316ddb.wav,0
ee319540.wav,0
ee3324a5.wav,0
ee362cd9.wav,0
ee46e326.wav,0
ee57a0d4.wav,0
ee601f65.wav,0
ee617055.wav,0
ee6731df.wav,0
ee6fa9f6.wav,0
ee731e7b.wav,0
ee7f82f8.wav,0
ee8776ee.wav,0
ee930ce6.wav,0
ee95e004.wav,0
ee972208.wav,0
ee99c282.wav,0
ee9b3800.wav,0
eea8f1df.wav,0
eeaada61.wav,0
eeada8ae.wav,0
eeb6f911.wav,0
eec19955.wav,0
eecfd7b3.wav,0
eed406df.wav,0
eee11dd7.wav,0
eee550a3.wav,0
eeeb8765.wav,0
eeedfb62.wav,0
eeeed810.wav,0
eef5f2f0.wav,0
eefee001.wav,0
ef04f00d.wav,0
ef15ef14.wav,0
ef2a0b91.wav,0
ef359f4f.wav,0
ef368721.wav,0
ef417725.wav,0
ef451bde.wav,0
ef52838f.wav,0
ef543e79.wav,0
ef57bfce.wav,0
ef58d42c.wav,0
ef5b8dd1.wav,0
ef5bb712.wav,0
ef5f80bb.wav,0
ef6ae93c.wav,0
ef73c29c.wav,0
ef7b753e.wav,0
ef7e58e3.wav,0
ef7ed762.wav,0
ef806317.wav,0
ef838630.wav,0
ef93493f.wav,0
ef9b2726.wav,0
ef9fcee9.wav,0
efa14040.wav,0
efa6c176.wav,0
efaa36dc.wav,0
efb29645.wav,0
efb440b7.wav,0
efc1953d.wav,0
efce5a52.wav,0
efd6bce5.wav,0
efe11ef2.wav,0
efe2372f.wav,0
efe648b4.wav,0
efe7e065.wav,0
efed0c00.wav,0
eff5cfd5.wav,0
effc853d.wav,0
effd020c.wav,0
f00fcd65.wav,0
f01abfa9.wav,0
f01d4739.wav,0
f023fc59.wav,0
f0274fc5.wav,0
f0363605.wav,0
f040db67.wav,0
f0414445.wav,0
f042282c.wav,0
f044492f.wav,0
f0591dce.wav,0
f05dfc96.wav,0
f06c961d.wav,0
f0727eac.wav,0
f0734a33.wav,0
f074c2a8.wav,0
f0891606.wav,0
f08d2ce5.wav,0
f093caf9.wav,0
f09701aa.wav,0
f09f18fe.wav,0
f0a466a1.wav,0
f0a743c5.wav,0
f0b1afe7.wav,0
f0b40e7a.wav,0
f0bf7f04.wav,0
f0bfdfae.wav,0
f0c40412.wav,0
f0c79f5e.wav,0
f0d315bc.wav,0
f0d644d1.wav,0
f0dfe343.wav,0
f0e34f4c.wav,0
f0f17a5c.wav,0
f0f48b44.wav,0
f0f8d174.wav,0
f1033230.wav,0
f1062ecf.wav,0
f10a5f1c.wav,0
f10c7f27.wav,0
f10ddf95.wav,0
f11109de.wav,0
f1119913.wav,0
f114112a.wav,0
f133df4c.wav,0
f1352a21.wav,0
f1403f83.wav,0
f142df15.wav,0
f1562014.wav,0
f1573152.wav,0
f1691e35.wav,0
f1754aea.wav,0
f1839e9f.wav,0
f184970b.wav,0
f18df301.wav,0
f1923708.wav,0
f19f12a6.wav,0
f1a0a22a.wav,0
f1a14bdb.wav,0
f1b9def1.wav,0
f1c07799.wav,0
f1dcd7d5.wav,0
f1df9083.wav,0
f1e1bbc9.wav,0
f1e4a107.wav,0
f1ef90d8.wav,0
f1f2305d.wav,0
f1ff9d9f.wav,0
f2092017.wav,0
f20b8357.wav,0
f213ab3d.wav,0
f21dd004.wav,0
f22b1915.wav,0
f2310f0d.wav,0
f2331998.wav,0
f23cc73e.wav,0
f244e1e2.wav,0
f24ecfa8.wav,0
f24f8232.wav,0
f2505310.wav,0
f2517f57.wav,0
f256d891.wav,0
f26131d8.wav,0
f275265a.wav,0
f2762ba2.wav,0
f276f0d9.wav,0
f278ec5b.wav,0
f27b0ad6.wav,0
f27be964.wav,0
f28122d6.wav,0
f2833420.wav,0
f2a5615b.wav,0
f2a8b9b2.wav,0
f2ad950e.wav,0
f2ae390e.wav,0
f2b0e59d.wav,0
f2b4c217.wav,0
f2b78a6f.wav,0
f2bcd3ad.wav,0
f2bf6305.wav,0
f2c069ea.wav,0
f2c0cb1a.wav,0
f2c0cce3.wav,0
f2c3bb6f.wav,0
f2c94441.wav,0
f2cd6e50.wav,0
f2dcffa1.wav,0
f2e0da57.wav,0
f2ed2975.wav,0
f2f466aa.wav,0
f2f93dcf.wav,0
f3095fdd.wav,0
f30c9ba4.wav,0
f3149175.wav,0
f322771f.wav,0
f32b46de.wav,0
f32f84af.wav,0
f341de12.wav,0
f34be464.wav,0
f34e2853.wav,0
f35b7cbd.wav,0
f36f0a75.wav,0
f372fa34.wav,0
f37444a5.wav,0
f375fc64.wav,0
f37b69e6.wav,0
f37f11ac.wav,0
f398cd94.wav,0
f39c4e54.wav,0
f3a3b166.wav,0
f3a86d4e.wav,0
f3a8c3be.wav,0
f3ad4270.wav,0
f3affcf1.wav,0
f3d16179.wav,0
f3d21de4.wav,0
f3de6b6e.wav,0
f3e77609.wav,0
f3e9dea4.wav,0
f3f134db.wav,0
f3fa8b78.wav,0
f3fe12a9.wav,0
f406520b.wav,0
f409e87c.wav,0
f40e1c0b.wav,0
f40e1c8f.wav,0
f40edcdd.wav,0
f414ddd9.wav,0
f41dcbd7.wav,0
f42056cc.wav,0
f421adde.wav,0
f43556ca.wav,0
f43f90a6.wav,0
f449fdac.wav,0
f44f1164.wav,0
f4500005.wav,0
f453d35f.wav,0
f45f6503.wav,0
f4626032.wav,0
f4627f0b.wav,0
f466f9b6.wav,0
f46e0e2e.wav,0
f473c228.wav,0
f4759653.wav,0
f47ebf8b.wav,0
f488c69f.wav,0
f492ff55.wav,0
f49e4644.wav,0
f4aadc5e.wav,0
f4b33ae6.wav,0
f4b8fd52.wav,0
f4bb41d1.wav,0
f4bd3ff8.wav,0
f4c1d96f.wav,0
f4c6244f.wav,0
f4c630ea.wav,0
f4d458ec.wav,0
f4e5760e.wav,0
f4ef15ee.wav,0
f4f68c35.wav,0
f4f82407.wav,0
f50a3e03.wav,0
f50c93f9.wav,0
f5117ee6.wav,0
f5172e7e.wav,0
f52e0659.wav,0
f52e7d48.wav,0
f538be47.wav,0
f539233e.wav,0
f554c39a.wav,0
f554ec02.wav,0
f567398e.wav,0
f56c277f.wav,0
f5729f4f.wav,0
f5735045.wav,0
f5740c17.wav,0
f5767d34.wav,0
f57b608c.wav,0
f581894c.wav,0
f58895fc.wav,0
f58c0c4b.wav,0
f59e2463.wav,0
f5ba4a3f.wav,0
f5be89e1.wav,0
f5c8170d.wav,0
f5cc6efe.wav,0
f5cd8dff.wav,0
f5d43ab5.wav,0
f5d44b62.wav,0
f5e20dce.wav,0
f5f24581.wav,0
f5faaf04.wav,0
f5fb5cd1.wav,0
f5fe6b2e.wav,0
f5fee632.wav,0
f6037c59.wav,0
f60bcf59.wav,0
f611d201.wav,0
f614ae85.wav,0
f61d3c84.wav,0
f61f0c65.wav,0
f624e165.wav,0
f6255d95.wav,0
f62af26f.wav,0
f62f8f95.wav,0
f632789d.wav,0
f63d9273.wav,0
f63f3703.wav,0
f63fc55a.wav,0
f6405e98.wav,0
f64fde25.wav,0
f65291ce.wav,0
f65eead2.wav,0
f66bb560.wav,0
f67b9e16.wav,0
f67bf992.wav,0
f6844150.wav,0
f685c536.wav,0
f68d9442.wav,0
f68f40bf.wav,0
f6951d7e.wav,0
f69a21d2.wav,0
f69b13de.wav,0
f69d10f0.wav,0
f6a3a18f.wav,0
f6a64c20.wav,0
f6a82a6c.wav,0
f6c24a56.wav,0
f6cd0ab7.wav,0
f6d87057.wav,0
f6d88050.wav,0
f6da0840.wav,0
f6e5aca5.wav,0
f6e9f618.wav,0
f6f1d171.wav,0
f7083613.wav,0
f70dc5b3.wav,0
f71056a8.wav,0
f711abcc.wav,0
f71bd06e.wav,0
f71c7781.wav,0
f71d345f.wav,0
f72c8770.wav,0
f7335046.wav,0
f739aa9a.wav,0
f73b59e0.wav,0
f73cbdd5.wav,0
f73fdaf8.wav,0
f7456b98.wav,0
f755b7c8.wav,0
f757a9c1.wav,0
f7589cdb.wav,0
f75de4c3.wav,0
f7609214.wav,0
f7673f35.wav,0
f77025c7.wav,0
f77419c7.wav,0
f774e0c1.wav,0
f776ef0d.wav,0
f78b96bc.wav,0
f78fbf28.wav,0
f798876b.wav,0
f79a22a1.wav,0
f79db766.wav,0
f7a59f34.wav,0
f7c0ebf8.wav,0
f7d17c6f.wav,0
f7e54cb4.wav,0
f7ebc9e1.wav,0
f7ee6c93.wav,0
f7fa885e.wav,0
f8044071.wav,0
f829e946.wav,0
f82caa0e.wav,0
f834f946.wav,0
f836ce24.wav,0
f841bbeb.wav,0
f84529b9.wav,0
f8468ebd.wav,0
f86e5fb3.wav,0
f8742dce.wav,0
f8799d8d.wav,0
f879ce38.wav,0
f87e8fb1.wav,0
f8870972.wav,0
f8a99b37.wav,0
f8b443f2.wav,0
f8b67ac7.wav,0
f8b790f0.wav,0
f8c1a609.wav,0
f8c23e9a.wav,0
f8c827a4.wav,0
f8cf0fe7.wav,0
f8d67cee.wav,0
f8d96888.wav,0
f8da7ef9.wav,0
f8db434b.wav,0
f8dd2e11.wav,0
f8dd670f.wav,0
f8ea40de.wav,0
f8f194a4.wav,0
f8f1f0c3.wav,0
f8f2585d.wav,0
f8f50808.wav,0
f8fa93f4.wav,0
f8ff37cb.wav,0
f90e431b.wav,0
f91e1cab.wav,0
f93011d2.wav,0
f938e596.wav,0
f939856c.wav,0
f947ca73.wav,0
f955d93a.wav,0
f9582958.wav,0
f95c9a39.wav,0
f964eaba.wav,0
f9653de8.wav,0
f97068c5.wav,0
f975263f.wav,0
f97695a4.wav,0
f97dbc8e.wav,0
f9855c92.wav,0
f987f7ff.wav,0
f989a786.wav,0
f98abdb2.wav,0
f98eda2f.wav,0
f9907471.wav,0
f991a90c.wav,0
f99b36b2.wav,0
f9a4b662.wav,0
f9a85ce0.wav,0
f9adb074.wav,0
f9afa20b.wav,0
f9c0004a.wav,0
f9c22f47.wav,0
f9c912b9.wav,0
f9c99cbd.wav,0
f9d9ea85.wav,0
f9ef92a3.wav,0
f9f02b7d.wav,0
f9f26b10.wav,0
fa101519.wav,0
fa2155fc.wav,0
fa2786f2.wav,0
fa32109e.wav,0
fa3a3fea.wav,0
fa3b1ef3.wav,0
fa47fd75.wav,0
fa481b8b.wav,0
fa4d4a92.wav,0
fa50f460.wav,0
fa5e59d2.wav,0
fa653b7a.wav,0
fa65b546.wav,0
fa67cfe3.wav,0
fa68671d.wav,0
fa6b48ee.wav,0
fa71933a.wav,0
fa722117.wav,0
fa80fe22.wav,0
fa842956.wav,0
fa901492.wav,0
fa9088a4.wav,0
fa9f67e4.wav,0
faa56a16.wav,0
faa7e12e.wav,0
fab57312.wav,0
fab9db46.wav,0
fac473ef.wav,0
facd052d.wav,0
fad5b9af.wav,0
faede4eb.wav,0
faee8791.wav,0
faee94af.wav,0
faf11428.wav,0
faf2af04.wav,0
faf61d4f.wav,0
fb077772.wav,0
fb0ad61c.wav,0
fb0c621e.wav,0
fb108a65.wav,0
fb14cf7c.wav,0
fb1f22b2.wav,0
fb25e7ba.wav,0
fb276593.wav,0
fb2957a6.wav,0
fb33b7b3.wav,0
fb359da1.wav,0
fb38fe3b.wav,0
fb3fef41.wav,0
fb4858c1.wav,0
fb56239c.wav,0
fb574a89.wav,0
fb5c836c.wav,0
fb64d9d4.wav,0
fb663e2b.wav,0
fb74f4e3.wav,0
fb7b1a38.wav,0
fb7c5e36.wav,0
fb7ed0a8.wav,0
fb7eea4f.wav,0
fb7f8d1a.wav,0
fb879082.wav,0
fb9bd1f5.wav,0
fba14686.wav,0
fba51845.wav,0
fbb6233a.wav,0
fbc1cfdb.wav,0
fbc2148f.wav,0
fbc6a343.wav,0
fbc951fe.wav,0
fbcbc236.wav,0
fbcf972f.wav,0
fbd02161.wav,0
fbdc46c5.wav,0
fbf0b5dd.wav,0
fc055cd8.wav,0
fc0d6bd0.wav,0
fc121168.wav,0
fc135cc9.wav,0
fc139bca.wav,0
fc1913a3.wav,0
fc26fe52.wav,0
fc35ee0b.wav,0
fc406056.wav,0
fc4463ef.wav,0
fc44ab13.wav,0
fc4fcb43.wav,0
fc55d588.wav,0
fc55d69a.wav,0
fc69e6e4.wav,0
fc740828.wav,0
fc754c30.wav,0
fc800c19.wav,0
fc819359.wav,0
fc83c175.wav,0
fc950d92.wav,0
fc98ca8f.wav,0
fc9db86a.wav,0
fc9f3f54.wav,0
fca6de7c.wav,0
fcabcad4.wav,0
fcb2757b.wav,0
fcb33228.wav,0
fcbc3889.wav,0
fcbf1b7d.wav,0
fcc56f50.wav,0
fcd11bc8.wav,0
fce9b146.wav,0
fceb6212.wav,0
fcfafbc8.wav,0
fcff977f.wav,0
fd07ab39.wav,0
fd1285d5.wav,0
fd1638dd.wav,0
fd16747a.wav,0
fd1ae06f.wav,0
fd2df3ec.wav,0
fd3870bb.wav,0
fd3982a5.wav,0
fd3b6ffc.wav,0
fd3eddd2.wav,0
fd407484.wav,0
fd4187c7.wav,0
fd4c82a4.wav,0
fd5b4002.wav,0
fd64ad7d.wav,0
fd688f3d.wav,0
fd6a8735.wav,0
fd738086.wav,0
fd8121bc.wav,0
fd833f09.wav,0
fda493ea.wav,0
fda6e775.wav,0
fdaa6854.wav,0
fdab5c38.wav,0
fdadbe15.wav,0
fdbbbcac.wav,0
fdc342a3.wav,0
fdcd59ed.wav,0
fdd5ec1f.wav,0
fddb09fd.wav,0
fddf576c.wav,0
fde0d3c4.wav,0
fde4c4c9.wav,0
fde7f7b5.wav,0
fdf0c135.wav,0
fe0cb23e.wav,0
fe136f34.wav,0
fe288eee.wav,0
fe3a87db.wav,0
fe42eb16.wav,0
fe4d3c34.wav,0
fe626e30.wav,0
fe629f0e.wav,0
fe76c972.wav,0
fe88dcb9.wav,0
fe8acc35.wav,0
fe9b4f76.wav,0
fea2a4f0.wav,0
fea7766d.wav,0
fea8ae24.wav,0
feadb031.wav,0
feb79886.wav,0
feb981f4.wav,0
fec00143.wav,0
fec180d4.wav,0
fecb559e.wav,0
fecbc85a.wav,0
fecf9988.wav,0
fed181cb.wav,0
fee14301.wav,0
feea7b08.wav,0
fef2f4dd.wav,0
fef60012.wav,0
fefc9687.wav,0
fefcacd6.wav,0
feffd844.wav,0
ff038671.wav,0
ff0b5da2.wav,0
ff0c153b.wav,0
ff0d3545.wav,0
ff0fcdd1.wav,0
ff11628d.wav,0
ff12dece.wav,0
ff14f318.wav,0
ff1c8159.wav,0
ff24117e.wav,0
ff3f21e7.wav,0
ff402c67.wav,0
ff462e1b.wav,0
ff4ea3fe.wav,0
ff55a1e2.wav,0
ff71bf59.wav,0
ff752a0c.wav,0
ff758ee0.wav,0
ff7e6638.wav,0
ff8415ee.wav,0
ff875923.wav,0
ff8e95db.wav,0
ff95ac47.wav,0
ff9c6c3f.wav,0
ff9eae6f.wav,0
ffa4a506.wav,0
ffa61f00.wav,0
ffb4c87e.wav,0
ffbba18f.wav,0
ffc8d3ae.wav,0
ffc92b01.wav,0
ffcb5c56.wav,0
ffcefb78.wav,0
ffd52400.wav,0
ffd6b26c.wav,0
ffda1d2b.wav,0
ffdf1684.wav,0
ffe16cef.wav,0
ffe66841.wav,0
ffec1b59.wav,0
ffec59fb.wav,0
fff37590.wav,0
fff44ac6.wav,0
fff6a13d.wav,0
fff81f55.wav,0
00063640.wav,1
0013a1db.wav,1
002bb878.wav,1
002d392d.wav,1
00326aa9.wav,1
0038a046.wav,1
003995fa.wav,1
005ae625.wav,1
007759c4.wav,1
008afd93.wav,1
00a161c0.wav,1
00a7a2f6.wav,1
00ae03f6.wav,1
00b2404e.wav,1
00beb030.wav,1
00c4d5b8.wav,1
00c92c05.wav,1
00ccf065.wav,1
00d0ab77.wav,1
00dffe3a.wav,1
00e33205.wav,1
00e7ed07.wav,1
00eac343.wav,1
00f2f692.wav,1
0102a895.wav,1
010a0b3a.wav,1
010eed01.wav,1
01115622.wav,1
01198b7e.wav,1
01207ce5.wav,1
0137bfba.wav,1
014eb52e.wav,1
01608fa3.wav,1
0169348e.wav,1
016e52da.wav,1
0183b482.wav,1
0185de6b.wav,1
01a5a2a3.wav,1
01aed32a.wav,1
01afccc5.wav,1
01b4cdb5.wav,1
01b85217.wav,1
01bb344f.wav,1
01bede12.wav,1
01c9d6d3.wav,1
01e628cb.wav,1
01e6e112.wav,1
01e99e2d.wav,1
01eccb6e.wav,1
01f27f99.wav,1
01f29edb.wav,1
01f9883e.wav,1
01fd22ba.wav,1
01fe4a01.wav,1
02107093.wav,1
02182ebd.wav,1
02198549.wav,1
0220d48a.wav,1
02210ee7.wav,1
022170df.wav,1
023431b2.wav,1
023e7db3.wav,1
023eab1f.wav,1
02482fdc.wav,1
024e45b1.wav,1
026820e6.wav,1
02697329.wav,1
027a8b14.wav,1
027dbe3e.wav,1
027f06cc.wav,1
028278f0.wav,1
028db587.wav,1
02960f07.wav,1
0298b2c6.wav,1
02a0eb3c.wav,1
02ad476f.wav,1
02af55f6.wav,1
02c3af87.wav,1
02c46d0b.wav,1
02c6f112.wav,1
02cb4d01.wav,1
02d5dc55.wav,1
02d9b93c.wav,1
02df943b.wav,1
02e99b5e.wav,1
02f8d82c.wav,1
02fb6c5b.wav,1
0300b76b.wav,1
0303e3a5.wav,1
03079bb2.wav,1
030bacc6.wav,1
030db750.wav,1
0310089a.wav,1
0316ff65.wav,1
03199dbe.wav,1
031b6d8f.wav,1
03319789.wav,1
033a0cbe.wav,1
0345130c.wav,1
034b1b41.wav,1
034c1c69.wav,1
035e420f.wav,1
036c1697.wav,1
036f228c.wav,1
03786473.wav,1
037e7b6f.wav,1
0381efd3.wav,1
038397e9.wav,1
03858091.wav,1
03888259.wav,1
0394e0d4.wav,1
03953467.wav,1
039d36e9.wav,1
03ab8828.wav,1
03af84e5.wav,1
03b7faf1.wav,1
03c1c5f4.wav,1
03c5bfbb.wav,1
03d2bdca.wav,1
03d5a89c.wav,1
03e1e393.wav,1
03e2ecd9.wav,1
03e860b2.wav,1
